ED,Reported As,Reporting,Yes,No,Total Votes,p_Yes,p_No,winner,winner_p
70070,70070,99.00,2,0,2,1.0,0.0,Yes,1.0
70071,70071,99.00,220,34,254,0.8661417322834646,0.13385826771653545,Yes,0.8661417322834646
70072,70072,99.00,0,0,0,0,0,n/a,0
70073,70073,99.00,143,25,168,0.8511904761904762,0.1488095238095238,Yes,0.8511904761904762
70074,70074,99.00,332,45,377,0.8806366047745358,0.11936339522546419,Yes,0.8806366047745358
70075,70075,99.00,6,2,8,0.75,0.25,Yes,0.75
70076,70076,99.00,217,65,282,0.7695035460992907,0.23049645390070922,Yes,0.7695035460992907
70077,70077,99.00,132,35,167,0.7904191616766467,0.20958083832335328,Yes,0.7904191616766467
70078,70078,99.00,1,0,1,1.0,0.0,Yes,1.0
70079,70079,99.00,3,0,3,1.0,0.0,Yes,1.0
70080,70080,85.71,70,6,76,0.9210526315789473,0.07894736842105263,Yes,0.9210526315789473
70081,70081,99.00,113,23,136,0.8308823529411765,0.16911764705882354,Yes,0.8308823529411765
70082,70082,85.71,3,0,3,1.0,0.0,Yes,1.0
70083,70083,85.71,168,38,206,0.8155339805825242,0.18446601941747573,Yes,0.8155339805825242
70084,70084,99.00,3,0,3,1.0,0.0,Yes,1.0
70085,70085,99.00,281,55,336,0.8363095238095238,0.1636904761904762,Yes,0.8363095238095238
70086,70086,85.71,1,0,1,1.0,0.0,Yes,1.0
70087,70087,85.71,2,0,2,1.0,0.0,Yes,1.0
70088,70088,85.71,176,20,196,0.8979591836734694,0.10204081632653061,Yes,0.8979591836734694
70089,70089,99.00,14,0,14,1.0,0.0,Yes,1.0
70090,70090,85.71,11,3,14,0.7857142857142857,0.21428571428571427,Yes,0.7857142857142857
70091,70091,99.00,275,47,322,0.8540372670807453,0.14596273291925466,Yes,0.8540372670807453
70092,70092,99.00,286,33,319,0.896551724137931,0.10344827586206896,Yes,0.896551724137931
70093,70093,99.00,9,0,9,1.0,0.0,Yes,1.0
70094,70094,85.71,0,0,0,0,0,n/a,0
70095,70095,85.71,0,0,0,0,0,n/a,0
70096,70096,85.71,0,0,0,0,0,n/a,0
70097,70097,85.71,0,0,0,0,0,n/a,0
70098,70098,99.00,142,27,169,0.8402366863905325,0.15976331360946747,Yes,0.8402366863905325
70099,70099,85.71,158,32,190,0.8315789473684211,0.16842105263157894,Yes,0.8315789473684211
70100,70100,99.00,224,44,268,0.835820895522388,0.16417910447761194,Yes,0.835820895522388
70101,70101,99.00,12,1,13,0.9230769230769231,0.07692307692307693,Yes,0.9230769230769231
70102,70102,99.00,9,4,13,0.6923076923076923,0.3076923076923077,Yes,0.6923076923076923
70103,70103,99.00,4,1,5,0.8,0.2,Yes,0.8
70104,70104,99.00,3,0,3,1.0,0.0,Yes,1.0
70105,70105,99.00,12,1,13,0.9230769230769231,0.07692307692307693,Yes,0.9230769230769231
70106,70106,99.00,8,0,8,1.0,0.0,Yes,1.0
70107,70107,99.00,9,0,9,1.0,0.0,Yes,1.0
70108,70108,99.00,204,32,236,0.864406779661017,0.13559322033898305,Yes,0.864406779661017
70109,70109,85.71,2,0,2,1.0,0.0,Yes,1.0
70110,70110,99.00,4,2,6,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
70111,70111,99.00,4,0,4,1.0,0.0,Yes,1.0
71001,71001,99.00,123,23,146,0.8424657534246576,0.15753424657534246,Yes,0.8424657534246576
71002,71002,99.00,81,20,101,0.801980198019802,0.19801980198019803,Yes,0.801980198019802
71003,71003,99.00,5,0,5,1.0,0.0,Yes,1.0
71004,71004,99.00,139,24,163,0.852760736196319,0.147239263803681,Yes,0.852760736196319
71005,71005,99.00,168,22,190,0.8842105263157894,0.11578947368421053,Yes,0.8842105263157894
71006,71006,99.00,118,20,138,0.855072463768116,0.14492753623188406,Yes,0.855072463768116
71007,71007,99.00,4,0,4,1.0,0.0,Yes,1.0
71008,71008,99.00,236,37,273,0.8644688644688645,0.13553113553113552,Yes,0.8644688644688645
71009,71009,99.00,16,0,16,1.0,0.0,Yes,1.0
71010,71010,99.00,183,43,226,0.8097345132743363,0.1902654867256637,Yes,0.8097345132743363
71011,71011,99.00,96,13,109,0.8807339449541285,0.11926605504587157,Yes,0.8807339449541285
71012,71012,99.00,198,47,245,0.8081632653061225,0.19183673469387755,Yes,0.8081632653061225
71013,71013,99.00,177,28,205,0.8634146341463415,0.13658536585365855,Yes,0.8634146341463415
71014,71014,99.00,13,2,15,0.8666666666666667,0.13333333333333333,Yes,0.8666666666666667
71015,71015,99.00,5,0,5,1.0,0.0,Yes,1.0
71016,71016,99.00,77,27,104,0.7403846153846154,0.25961538461538464,Yes,0.7403846153846154
71017,71017,99.00,5,3,8,0.625,0.375,Yes,0.625
71018,71018,99.00,194,47,241,0.8049792531120332,0.1950207468879668,Yes,0.8049792531120332
71019,71019,99.00,238,53,291,0.8178694158075601,0.18213058419243985,Yes,0.8178694158075601
71020,71020,99.00,203,57,260,0.7807692307692308,0.21923076923076923,Yes,0.7807692307692308
71021,71021,99.00,13,0,13,1.0,0.0,Yes,1.0
71022,71022,99.00,218,37,255,0.8549019607843137,0.1450980392156863,Yes,0.8549019607843137
71023,71023,99.00,125,21,146,0.8561643835616438,0.14383561643835616,Yes,0.8561643835616438
71024,71024,99.00,277,35,312,0.8878205128205128,0.11217948717948718,Yes,0.8878205128205128
71025,71025,99.00,94,15,109,0.8623853211009175,0.13761467889908258,Yes,0.8623853211009175
71026,71026,99.00,237,29,266,0.8909774436090225,0.10902255639097744,Yes,0.8909774436090225
71027,71027,99.00,13,0,13,1.0,0.0,Yes,1.0
71028,71028,99.00,94,16,110,0.8545454545454545,0.14545454545454545,Yes,0.8545454545454545
71029,71029,99.00,10,1,11,0.9090909090909091,0.09090909090909091,Yes,0.9090909090909091
71030,71030,99.00,233,27,260,0.8961538461538462,0.10384615384615385,Yes,0.8961538461538462
71031,71031,99.00,291,33,324,0.8981481481481481,0.10185185185185185,Yes,0.8981481481481481
71032,71032,99.00,281,47,328,0.8567073170731707,0.14329268292682926,Yes,0.8567073170731707
71033,71033,99.00,153,18,171,0.8947368421052632,0.10526315789473684,Yes,0.8947368421052632
71034,71034,99.00,6,1,7,0.8571428571428571,0.14285714285714285,Yes,0.8571428571428571
71035,71035,99.00,3,0,3,1.0,0.0,Yes,1.0
71036,71036,99.00,227,35,262,0.8664122137404581,0.13358778625954199,Yes,0.8664122137404581
71037,71037,99.00,3,0,3,1.0,0.0,Yes,1.0
71038,71038,99.00,83,10,93,0.8924731182795699,0.10752688172043011,Yes,0.8924731182795699
71039,71039,99.00,3,0,3,1.0,0.0,Yes,1.0
71040,71040,99.00,5,0,5,1.0,0.0,Yes,1.0
71041,71041,99.00,360,39,399,0.9022556390977443,0.09774436090225563,Yes,0.9022556390977443
71042,71042,99.00,239,43,282,0.8475177304964538,0.1524822695035461,Yes,0.8475177304964538
71043,71043,99.00,141,20,161,0.8757763975155279,0.12422360248447205,Yes,0.8757763975155279
71044,71044,99.00,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
71045,71045,99.00,185,30,215,0.8604651162790697,0.13953488372093023,Yes,0.8604651162790697
71046,71046,99.00,99,17,116,0.853448275862069,0.14655172413793102,Yes,0.853448275862069
71047,71047,99.00,297,49,346,0.8583815028901735,0.1416184971098266,Yes,0.8583815028901735
71048,71048,99.00,131,22,153,0.8562091503267973,0.1437908496732026,Yes,0.8562091503267973
71049,71049,99.00,58,17,75,0.7733333333333333,0.22666666666666666,Yes,0.7733333333333333
71050,71050,99.00,1,0,1,1.0,0.0,Yes,1.0
71051,71051,99.00,1,0,1,1.0,0.0,Yes,1.0
71052,71052,99.00,91,21,112,0.8125,0.1875,Yes,0.8125
71053,71053,99.00,5,0,5,1.0,0.0,Yes,1.0
71054,71054,99.00,1,0,1,1.0,0.0,Yes,1.0
71055,71055,99.00,104,14,118,0.8813559322033898,0.11864406779661017,Yes,0.8813559322033898
71056,71056,99.00,1,0,1,1.0,0.0,Yes,1.0
71057,71057,99.00,181,30,211,0.8578199052132701,0.14218009478672985,Yes,0.8578199052132701
71058,71058,99.00,50,8,58,0.8620689655172413,0.13793103448275862,Yes,0.8620689655172413
71059,71059,99.00,121,13,134,0.9029850746268657,0.09701492537313433,Yes,0.9029850746268657
71060,71060,99.00,125,16,141,0.8865248226950354,0.11347517730496454,Yes,0.8865248226950354
71061,71061,99.00,4,0,4,1.0,0.0,Yes,1.0
71062,71062,99.00,97,20,117,0.8290598290598291,0.17094017094017094,Yes,0.8290598290598291
71063,71063,99.00,183,15,198,0.9242424242424242,0.07575757575757576,Yes,0.9242424242424242
71064,71064,99.00,4,1,5,0.8,0.2,Yes,0.8
71065,71065,99.00,136,26,162,0.8395061728395061,0.16049382716049382,Yes,0.8395061728395061
71066,71066,99.00,174,16,190,0.9157894736842105,0.08421052631578947,Yes,0.9157894736842105
71067,71067,99.00,131,20,151,0.8675496688741722,0.13245033112582782,Yes,0.8675496688741722
71068,71068,99.00,103,32,135,0.762962962962963,0.23703703703703705,Yes,0.762962962962963
71069,71069,99.00,3,0,3,1.0,0.0,Yes,1.0
71070,71070,99.00,186,30,216,0.8611111111111112,0.1388888888888889,Yes,0.8611111111111112
71071,71071,99.00,12,1,13,0.9230769230769231,0.07692307692307693,Yes,0.9230769230769231
71072,71072,99.00,232,38,270,0.8592592592592593,0.14074074074074075,Yes,0.8592592592592593
71073,71073,99.00,12,1,13,0.9230769230769231,0.07692307692307693,Yes,0.9230769230769231
71074,71074,99.00,278,25,303,0.9174917491749175,0.08250825082508251,Yes,0.9174917491749175
71075,71075,99.00,283,39,322,0.8788819875776398,0.12111801242236025,Yes,0.8788819875776398
71076,71076,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
71077,71077,99.00,496,51,547,0.906764168190128,0.09323583180987204,Yes,0.906764168190128
71078,71078,99.00,10,2,12,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
71079,71079,99.00,434,47,481,0.9022869022869023,0.09771309771309772,Yes,0.9022869022869023
71080,71080,99.00,4,0,4,1.0,0.0,Yes,1.0
71081,71081,99.00,337,62,399,0.8446115288220551,0.15538847117794485,Yes,0.8446115288220551
71082,71082,99.00,10,0,10,1.0,0.0,Yes,1.0
71083,71083,99.00,339,41,380,0.8921052631578947,0.10789473684210527,Yes,0.8921052631578947
71084,71084,99.00,8,0,8,1.0,0.0,Yes,1.0
71085,71085,99.00,380,46,426,0.892018779342723,0.107981220657277,Yes,0.892018779342723
71086,71086,99.00,0,0,0,0,0,n/a,0
71087,71087,99.00,117,32,149,0.785234899328859,0.21476510067114093,Yes,0.785234899328859
71088,71088,99.00,0,0,0,0,0,n/a,0
71089,71089,99.00,125,34,159,0.7861635220125787,0.2138364779874214,Yes,0.7861635220125787
71090,71090,99.00,61,29,90,0.6777777777777778,0.32222222222222224,Yes,0.6777777777777778
71091,71091,99.00,0,0,0,0,0,n/a,0
71092,71092,99.00,3,0,3,1.0,0.0,Yes,1.0
71093,71093,99.00,5,0,5,1.0,0.0,Yes,1.0
71094,71094,99.00,0,0,0,0,0,n/a,0
71095,71095,99.00,0,0,0,0,0,n/a,0
71096,71096,99.00,0,0,0,0,0,n/a,0
71097,71097,99.00,9,2,11,0.8181818181818182,0.18181818181818182,Yes,0.8181818181818182
71098,71098,99.00,7,0,7,1.0,0.0,Yes,1.0
71099,71099,99.00,5,0,5,1.0,0.0,Yes,1.0
71100,71100,99.00,2,0,2,1.0,0.0,Yes,1.0
71101,71101,99.00,0,0,0,0,0,n/a,0
71102,71102,99.00,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
71103,71103,99.00,183,24,207,0.8840579710144928,0.11594202898550725,Yes,0.8840579710144928
71104,71104,99.00,2,0,2,1.0,0.0,Yes,1.0
71105,71105,99.00,196,21,217,0.9032258064516129,0.0967741935483871,Yes,0.9032258064516129
71106,71106,99.00,4,1,5,0.8,0.2,Yes,0.8
71107,71107,99.00,244,35,279,0.8745519713261649,0.12544802867383512,Yes,0.8745519713261649
71108,71108,99.00,0,0,0,0,0,n/a,0
71109,71109,99.00,133,52,185,0.7189189189189189,0.2810810810810811,Yes,0.7189189189189189
72001,72001,99.00,87,20,107,0.8130841121495327,0.18691588785046728,Yes,0.8130841121495327
72002,72002,99.00,137,21,158,0.8670886075949367,0.13291139240506328,Yes,0.8670886075949367
72003,72003,99.00,55,13,68,0.8088235294117647,0.19117647058823528,Yes,0.8088235294117647
72004,72004,99.00,96,18,114,0.8421052631578947,0.15789473684210525,Yes,0.8421052631578947
72005,72005,99.00,4,0,4,1.0,0.0,Yes,1.0
72006,72006,99.00,0,0,0,0,0,n/a,0
72007,72007,99.00,53,15,68,0.7794117647058824,0.22058823529411764,Yes,0.7794117647058824
72008,72008,99.00,3,2,5,0.6,0.4,Yes,0.6
72009,72009,99.00,53,13,66,0.803030303030303,0.19696969696969696,Yes,0.803030303030303
72010,72010,99.00,113,20,133,0.849624060150376,0.15037593984962405,Yes,0.849624060150376
72011,72011,99.00,2,2,4,0.5,0.5,Tie,0.5
72012,72012,99.00,45,6,51,0.8823529411764706,0.11764705882352941,Yes,0.8823529411764706
72013,72013,99.00,93,16,109,0.8532110091743119,0.14678899082568808,Yes,0.8532110091743119
72014,72014,99.00,7,0,7,1.0,0.0,Yes,1.0
72015,72015,99.00,132,18,150,0.88,0.12,Yes,0.88
72016,72016,99.00,0,0,0,0,0,n/a,0
72017,72017,99.00,201,35,236,0.8516949152542372,0.1483050847457627,Yes,0.8516949152542372
72018,72018,99.00,12,0,12,1.0,0.0,Yes,1.0
72019,72019,99.00,256,49,305,0.839344262295082,0.16065573770491803,Yes,0.839344262295082
72020,72020,99.00,126,28,154,0.8181818181818182,0.18181818181818182,Yes,0.8181818181818182
72021,72021,99.00,111,11,122,0.9098360655737705,0.09016393442622951,Yes,0.9098360655737705
72022,72022,99.00,66,14,80,0.825,0.175,Yes,0.825
72023,72023,99.00,123,20,143,0.8601398601398601,0.13986013986013987,Yes,0.8601398601398601
72024,72024,33.33,63,13,76,0.8289473684210527,0.17105263157894737,Yes,0.8289473684210527
72025,72025,33.33,1,0,1,1.0,0.0,Yes,1.0
72026,72026,99.00,111,18,129,0.8604651162790697,0.13953488372093023,Yes,0.8604651162790697
72027,72027,33.33,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
72028,72028,99.00,5,2,7,0.7142857142857143,0.2857142857142857,Yes,0.7142857142857143
72029,72029,99.00,148,31,179,0.8268156424581006,0.17318435754189945,Yes,0.8268156424581006
72030,72030,33.33,100,12,112,0.8928571428571429,0.10714285714285714,Yes,0.8928571428571429
72031,72031,99.00,64,20,84,0.7619047619047619,0.23809523809523808,Yes,0.7619047619047619
72032,72032,0.00,10,3,13,0.7692307692307693,0.23076923076923078,Yes,0.7692307692307693
72033,72033,99.00,4,0,4,1.0,0.0,Yes,1.0
72034,72034,33.33,4,0,4,1.0,0.0,Yes,1.0
72035,72035,33.33,74,15,89,0.8314606741573034,0.16853932584269662,Yes,0.8314606741573034
72036,72036,0.00,13,0,13,1.0,0.0,Yes,1.0
72037,72037,99.00,7,1,8,0.875,0.125,Yes,0.875
72038,72038,99.00,177,19,196,0.9030612244897959,0.09693877551020408,Yes,0.9030612244897959
72039,72039,80.00,6,2,8,0.75,0.25,Yes,0.75
72040,72040,80.00,185,18,203,0.9113300492610837,0.08866995073891626,Yes,0.9113300492610837
72041,72041,99.00,256,54,310,0.8258064516129032,0.17419354838709677,Yes,0.8258064516129032
72042,72042,99.00,143,13,156,0.9166666666666666,0.08333333333333333,Yes,0.9166666666666666
72043,72043,80.00,98,12,110,0.8909090909090909,0.10909090909090909,Yes,0.8909090909090909
72044,72044,80.00,114,13,127,0.8976377952755905,0.10236220472440945,Yes,0.8976377952755905
72045,72045,80.00,5,1,6,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
72046,72046,80.00,160,30,190,0.8421052631578947,0.15789473684210525,Yes,0.8421052631578947
72047,72047,99.00,231,40,271,0.8523985239852399,0.14760147601476015,Yes,0.8523985239852399
72048,72048,99.00,64,13,77,0.8311688311688312,0.16883116883116883,Yes,0.8311688311688312
72049,72049,99.00,140,15,155,0.9032258064516129,0.0967741935483871,Yes,0.9032258064516129
72050,72050,99.00,76,17,93,0.8172043010752689,0.1827956989247312,Yes,0.8172043010752689
72051,72051,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
72052,72052,99.00,58,17,75,0.7733333333333333,0.22666666666666666,Yes,0.7733333333333333
72053,72053,99.00,113,25,138,0.8188405797101449,0.18115942028985507,Yes,0.8188405797101449
72054,72054,99.00,1,2,3,0.3333333333333333,0.6666666666666666,No,0.6666666666666666
72055,72055,99.00,91,14,105,0.8666666666666667,0.13333333333333333,Yes,0.8666666666666667
72056,72056,99.00,117,20,137,0.8540145985401459,0.145985401459854,Yes,0.8540145985401459
72057,72057,99.00,10,1,11,0.9090909090909091,0.09090909090909091,Yes,0.9090909090909091
72058,72058,99.00,396,41,437,0.9061784897025171,0.09382151029748284,Yes,0.9061784897025171
72059,72059,99.00,4,0,4,1.0,0.0,Yes,1.0
72060,72060,99.00,216,30,246,0.8780487804878049,0.12195121951219512,Yes,0.8780487804878049
72061,72061,99.00,2,2,4,0.5,0.5,Tie,0.5
72062,72062,99.00,6,0,6,1.0,0.0,Yes,1.0
72063,72063,99.00,130,26,156,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
72064,72064,99.00,284,37,321,0.8847352024922118,0.11526479750778816,Yes,0.8847352024922118
72065,72065,99.00,96,21,117,0.8205128205128205,0.1794871794871795,Yes,0.8205128205128205
72066,72066,99.00,405,51,456,0.8881578947368421,0.1118421052631579,Yes,0.8881578947368421
72067,72067,99.00,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
72068,72068,99.00,316,37,353,0.8951841359773371,0.1048158640226629,Yes,0.8951841359773371
72069,72069,99.00,207,26,233,0.8884120171673819,0.11158798283261803,Yes,0.8884120171673819
72070,72070,99.00,153,29,182,0.8406593406593407,0.15934065934065933,Yes,0.8406593406593407
72071,72071,99.00,74,25,99,0.7474747474747475,0.25252525252525254,Yes,0.7474747474747475
72072,72072,99.00,0,0,0,0,0,n/a,0
72073,72073,99.00,6,2,8,0.75,0.25,Yes,0.75
72074,72074,0.00,1,0,1,1.0,0.0,Yes,1.0
72075,72075,0.00,6,0,6,1.0,0.0,Yes,1.0
72076,72076,80.00,4,0,4,1.0,0.0,Yes,1.0
72077,72077,99.00,82,7,89,0.9213483146067416,0.07865168539325842,Yes,0.9213483146067416
72078,72078,99.00,2,0,2,1.0,0.0,Yes,1.0
72079,72079,99.00,2,0,2,1.0,0.0,Yes,1.0
72080,72080,99.00,0,0,0,0,0,n/a,0
72081,72081,99.00,0,0,0,0,0,n/a,0
72082,72082,99.00,0,0,0,0,0,n/a,0
72083,72083,99.00,0,0,0,0,0,n/a,0
72084,72084,99.00,0,0,0,0,0,n/a,0
72085,72085,99.00,0,0,0,0,0,n/a,0
72086,72086,99.00,53,12,65,0.8153846153846154,0.18461538461538463,Yes,0.8153846153846154
72087,72087,33.33,56,14,70,0.8,0.2,Yes,0.8
72088,72088,33.33,3,0,3,1.0,0.0,Yes,1.0
72089,72089,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
72090,72090,99.00,7,0,7,1.0,0.0,Yes,1.0
72091,72091,99.00,6,2,8,0.75,0.25,Yes,0.75
72092,72092,99.00,2,0,2,1.0,0.0,Yes,1.0
72093,72093,99.00,159,19,178,0.8932584269662921,0.10674157303370786,Yes,0.8932584269662921
72094,72094,99.00,117,21,138,0.8478260869565217,0.15217391304347827,Yes,0.8478260869565217
72095,72095,99.00,2,0,2,1.0,0.0,Yes,1.0
72096,72096,99.00,0,0,0,0,0,n/a,0
72097,72097,99.00,26,3,29,0.896551724137931,0.10344827586206896,Yes,0.896551724137931
73001,73001,53.85,157,17,174,0.9022988505747126,0.09770114942528736,Yes,0.9022988505747126
73002,73002,53.85,18,6,24,0.75,0.25,Yes,0.75
73003,73003,53.85,166,28,194,0.8556701030927835,0.14432989690721648,Yes,0.8556701030927835
73004,73004,99.00,177,43,220,0.8045454545454546,0.19545454545454546,Yes,0.8045454545454546
73005,73005,99.00,29,5,34,0.8529411764705882,0.14705882352941177,Yes,0.8529411764705882
73006,73006,99.00,102,22,124,0.8225806451612904,0.1774193548387097,Yes,0.8225806451612904
73007,73007,99.00,177,47,224,0.7901785714285714,0.20982142857142858,Yes,0.7901785714285714
73008,73008,99.00,1,1,2,0.5,0.5,Tie,0.5
73009,73009,53.85,135,38,173,0.7803468208092486,0.21965317919075145,Yes,0.7803468208092486
73010,73010,53.85,183,27,210,0.8714285714285714,0.12857142857142856,Yes,0.8714285714285714
73011,73011,53.85,191,25,216,0.8842592592592593,0.11574074074074074,Yes,0.8842592592592593
73012,73012,99.00,153,32,185,0.827027027027027,0.17297297297297298,Yes,0.827027027027027
73013,73013,50.00,114,17,131,0.8702290076335878,0.1297709923664122,Yes,0.8702290076335878
73014,73014,91.67,163,27,190,0.8578947368421053,0.14210526315789473,Yes,0.8578947368421053
73015,73015,91.67,9,2,11,0.8181818181818182,0.18181818181818182,Yes,0.8181818181818182
73016,73016,99.00,146,35,181,0.8066298342541437,0.19337016574585636,Yes,0.8066298342541437
73017,73017,99.00,3,1,4,0.75,0.25,Yes,0.75
73018,73018,99.00,21,0,21,1.0,0.0,Yes,1.0
73019,73019,99.00,86,16,102,0.8431372549019608,0.1568627450980392,Yes,0.8431372549019608
73020,73020,99.00,0,0,0,0,0,n/a,0
73021,73021,99.00,179,33,212,0.8443396226415094,0.15566037735849056,Yes,0.8443396226415094
73022,73022,99.00,22,4,26,0.8461538461538461,0.15384615384615385,Yes,0.8461538461538461
73023,73023,99.00,228,41,269,0.8475836431226765,0.1524163568773234,Yes,0.8475836431226765
73024,73024,0.00,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
73025,73025,99.00,17,4,21,0.8095238095238095,0.19047619047619047,Yes,0.8095238095238095
73026,73026,99.00,210,48,258,0.813953488372093,0.18604651162790697,Yes,0.813953488372093
73027,73027,91.67,16,1,17,0.9411764705882353,0.058823529411764705,Yes,0.9411764705882353
73028,73028,91.67,158,45,203,0.7783251231527094,0.22167487684729065,Yes,0.7783251231527094
73029,73029,91.67,215,41,256,0.83984375,0.16015625,Yes,0.83984375
73030,73030,99.00,197,47,244,0.8073770491803278,0.19262295081967212,Yes,0.8073770491803278
73031,73031,99.00,21,4,25,0.84,0.16,Yes,0.84
73032,73032,91.67,11,0,11,1.0,0.0,Yes,1.0
73033,73033,91.67,134,25,159,0.8427672955974843,0.15723270440251572,Yes,0.8427672955974843
73034,73034,91.67,9,1,10,0.9,0.1,Yes,0.9
73035,73035,91.67,223,71,294,0.7585034013605442,0.24149659863945577,Yes,0.7585034013605442
73036,73036,91.67,217,50,267,0.8127340823970037,0.18726591760299627,Yes,0.8127340823970037
73037,73037,91.67,8,2,10,0.8,0.2,Yes,0.8
73038,73038,91.67,109,23,132,0.8257575757575758,0.17424242424242425,Yes,0.8257575757575758
73039,73039,91.67,118,23,141,0.8368794326241135,0.16312056737588654,Yes,0.8368794326241135
73040,73040,91.67,3,2,5,0.6,0.4,Yes,0.6
73041,73041,91.67,255,45,300,0.85,0.15,Yes,0.85
73042,73042,99.00,5,2,7,0.7142857142857143,0.2857142857142857,Yes,0.7142857142857143
73043,73043,99.00,118,32,150,0.7866666666666666,0.21333333333333335,Yes,0.7866666666666666
73044,73044,99.00,13,4,17,0.7647058823529411,0.23529411764705882,Yes,0.7647058823529411
73045,73045,99.00,53,20,73,0.726027397260274,0.273972602739726,Yes,0.726027397260274
73046,73046,99.00,34,13,47,0.723404255319149,0.2765957446808511,Yes,0.723404255319149
73047,73047,91.67,116,25,141,0.8226950354609929,0.1773049645390071,Yes,0.8226950354609929
73048,73048,91.67,10,0,10,1.0,0.0,Yes,1.0
73049,73049,50.00,80,14,94,0.851063829787234,0.14893617021276595,Yes,0.851063829787234
73050,73050,99.00,154,29,183,0.8415300546448088,0.15846994535519127,Yes,0.8415300546448088
73051,73051,99.00,90,26,116,0.7758620689655172,0.22413793103448276,Yes,0.7758620689655172
73052,73052,99.00,11,3,14,0.7857142857142857,0.21428571428571427,Yes,0.7857142857142857
73053,73053,99.00,160,33,193,0.8290155440414507,0.17098445595854922,Yes,0.8290155440414507
73054,73054,99.00,180,45,225,0.8,0.2,Yes,0.8
73055,73055,99.00,25,1,26,0.9615384615384616,0.038461538461538464,Yes,0.9615384615384616
73056,73056,99.00,93,37,130,0.7153846153846154,0.2846153846153846,Yes,0.7153846153846154
73057,73057,99.00,179,38,217,0.8248847926267281,0.17511520737327188,Yes,0.8248847926267281
73058,73058,99.00,15,2,17,0.8823529411764706,0.11764705882352941,Yes,0.8823529411764706
73059,73059,99.00,34,4,38,0.8947368421052632,0.10526315789473684,Yes,0.8947368421052632
73060,73060,99.00,23,5,28,0.8214285714285714,0.17857142857142858,Yes,0.8214285714285714
73061,73061,99.00,141,34,175,0.8057142857142857,0.19428571428571428,Yes,0.8057142857142857
73062,73062,99.00,151,27,178,0.848314606741573,0.15168539325842698,Yes,0.848314606741573
73063,73063,99.00,112,25,137,0.8175182481751825,0.18248175182481752,Yes,0.8175182481751825
73064,73064,99.00,38,9,47,0.8085106382978723,0.19148936170212766,Yes,0.8085106382978723
73065,73065,46.67,233,50,283,0.823321554770318,0.17667844522968199,Yes,0.823321554770318
73066,73066,99.00,29,7,36,0.8055555555555556,0.19444444444444445,Yes,0.8055555555555556
73067,73067,99.00,161,34,195,0.8256410256410256,0.17435897435897435,Yes,0.8256410256410256
73068,73068,46.67,167,33,200,0.835,0.165,Yes,0.835
73069,73069,46.67,151,33,184,0.8206521739130435,0.1793478260869565,Yes,0.8206521739130435
73070,73070,46.67,40,1,41,0.975609756097561,0.024390243902439025,Yes,0.975609756097561
73071,73071,99.00,144,47,191,0.7539267015706806,0.24607329842931938,Yes,0.7539267015706806
73072,73072,99.00,6,0,6,1.0,0.0,Yes,1.0
73073,73073,99.00,16,2,18,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
73074,73074,99.00,260,56,316,0.8227848101265823,0.17721518987341772,Yes,0.8227848101265823
73075,73075,90.00,160,30,190,0.8421052631578947,0.15789473684210525,Yes,0.8421052631578947
73076,73076,0.00,18,5,23,0.782608695652174,0.21739130434782608,Yes,0.782608695652174
73077,73077,99.00,182,45,227,0.801762114537445,0.19823788546255505,Yes,0.801762114537445
73078,73078,0.00,23,3,26,0.8846153846153846,0.11538461538461539,Yes,0.8846153846153846
73079,73079,0.00,23,6,29,0.7931034482758621,0.20689655172413793,Yes,0.7931034482758621
73080,73080,0.00,18,1,19,0.9473684210526315,0.05263157894736842,Yes,0.9473684210526315
73081,73081,0.00,14,0,14,1.0,0.0,Yes,1.0
73082,73082,0.00,18,2,20,0.9,0.1,Yes,0.9
73083,73083,0.00,21,6,27,0.7777777777777778,0.2222222222222222,Yes,0.7777777777777778
73084,73084,0.00,15,0,15,1.0,0.0,Yes,1.0
73085,73085,0.00,17,2,19,0.8947368421052632,0.10526315789473684,Yes,0.8947368421052632
73086,73086,0.00,18,1,19,0.9473684210526315,0.05263157894736842,Yes,0.9473684210526315
73087,73087,0.00,13,0,13,1.0,0.0,Yes,1.0
73088,73088,99.00,183,43,226,0.8097345132743363,0.1902654867256637,Yes,0.8097345132743363
73089,73089,50.00,7,1,8,0.875,0.125,Yes,0.875
73090,73090,99.00,385,89,474,0.8122362869198312,0.1877637130801688,Yes,0.8122362869198312
73091,73091,99.00,6,0,6,1.0,0.0,Yes,1.0
